-0.464827787,-0.681727489,-0.212094478,-0.493838328,-0.386057146,-0.359009173,0.050663679,-0.110267454,0.249888225,-0.198643515,0.079825677,0.449590935,0.583112736,0.115659838,0.182036395,0.208969373,-0.380775346,-0.199559068,-0.011124985,0.376209747,1.065056865,1.241728918,0.489901789,1.017339469,1.54610293,1.422738656,1.390649154
0.725855775,0.388661839,0.544634371,0.313516594,0.947366587,1.052417072,0.027943602,-0.080520111,0.616670555,0.023748907,NA,0.789819847,0.965969829,0.414001112,0.182036395,0.878820772,0.798548354,0.87083026,1.030695191,-0.339997287,-0.24306543,0.686513761,0.596816993,1.687190868,2.031529757,1.567128565,2.501845365
0.5960879,0.078321718,-0.167068312,-0.070824108,-0.099939127,-0.099858202,-0.073809897,-0.310689883,0.346972419,-0.386126887,-0.275602333,0.279542156,0.039970411,-0.163819319,0.182036395,0.568480651,0.539738534,0.156099884,0.030695191,0.197659499,0.422346903,0.568818718,0.488110733,1.540349479,2.486724383,1.597825362,1.247020901
0.869765186,0.47750875,-0.072757797,-0.347837916,-0.711773502,-0.814285162,-0.402495813,-0.449693869,-0.240725049,-0.229231834,-0.096613509,-0.053437195,-0.274410875,-0.417022716,-0.438676131,-0.258682752,-0.454432388,-0.266673264,-0.360991821,-0.271049934,0.185777869,1.06358341,0.958546096,2.185531013,2.259675706,2.484072825,1.407319634
-0.797706181,-0.523465405,-0.494728061,-0.250687347,0.219663915,-0.200747089,-0.606649666,-0.002046053,0.131243728,0.111621663,0.100584237,-0.201596307,0.018908795,-0.006945777,0.263336497,-0.474816183,0.224945715,0.52901874,-0.033435147,-0.219703054,0.40774352,0.616124433,0.565108133,1.038098029,0.829895896,1.053550697,0.376213051
NA,NA,NA,-0.797514719,-1.070555321,NA,-0.668050211,-0.413943844,NA,-0.409210501,-0.076293525,NA,0.191973504,-1.134435512,0.919001989,0.030823865,NA,-0.562129148,-0.139229811,0.133933901,0.323975162,0.031161932,0.748820086,2.976697485,2.183532851,2.134169158,2.946329709
-3.848035931,-3.145927006,-2.982865016,-2.854270198,-3.98064286,-1.445297296,-1.269294194,-1.733917761,-0.923335838,-2.388273239,-2.362132175,-0.718356806,-0.89203013,-0.508922602,-0.406708227,-0.965489574,-0.595115844,-0.995286372,-1.182787807,-0.872569343,0.372807246,1.499757217,1.164034599,1.55694319,1.325199405,1.514652262,-0.122373908
0.223355434,-0.054944813,0.364062125,-0.229625731,0.01190684,-0.260605469,0.179946696,-0.19397816,0.503212506,-0.74178584,0.591131136,0.89101857,-0.140601835,-0.730045257,0.001464149,0.698248526,-0.426418011,-0.064629488,-0.47180515,0.353899585,0.929999279,0.698586593,0.416244747,2.059159645,-0.734004989,1.216631318,-0.263689381
-3.367239027,-4.4459796,-3.785475135,-4.939067136,-2.719181588,-2.641369733,-2.695243284,-3.622062774,-2.177070539,-2.126654534,-1.513410354,-1.772783907,-1.57215075,-1.60840757,-1.399304387,-1.897233264,-1.107504513,-1.236886773,-1.095861508,-0.868545344,0.666430016,2.08402005,1.967444244,3.475621796,3.542451543,3.86669512,2.662769421
0.278396798,-0.026375661,-0.262720551,-0.271445907,-0.900630319,-0.873582346,0.442981102,0.282049969,-0.383329445,-0.561213594,0.186740881,-0.127717993,0.418482034,0.035489489,-0.5549292,-0.443107323,-0.075920764,-0.299094742,-0.291232904,-0.339997287,0.631403688,0.201086934,1.181779494,-0.634737227,1.031529757,1.304094159,1.294326616
-0.181034821,NA,0.737279449,NA,0.777441586,NA,-0.557018898,-0.302912532,0.616670555,1.023748907,NA,-0.297642994,0.039970411,0.713561394,-0.5549292,0.141855177,NA,1.022833353,NA,0.660002713,0.493900164,0.879158839,-0.403183007,2.687190868,1.031529757,2.567128565,1.237908256
0.40392768,NA,NA,NA,NA,NA,0.665373523,NA,NA,NA,0.771703382,0.509711928,0.039970411,NA,-0.5549292,0.878820772,0.339116735,-0.299094742,-0.291232904,NA,-0.24306543,1.201086934,1.181779494,1.365262773,NA,1.982166064,2.501845365
-3.707103632,NA,-2.940792456,-3.312087891,-2.263200398,-1.873582346,-2.182623384,-2.413943844,-1.951218432,-1.239285499,-1.201824407,-1.686208282,-1.129954591,-0.675003894,-1.180533685,-0.64724804,-0.650899176,-0.754774226,-2.139229811,-0.94006668,0.131330085,0.523015029,1.392676276,2.102228367,2.46893507,2.362987848,2.026265377
-0.373679899,-0.026375661,NA,-0.271445907,0.099369681,-0.873582346,-0.334626477,-0.302912532,0.268747252,NA,-0.228296618,0.287319506,0.177473935,-0.116513604,0.4450708,-0.858144823,0.66104483,-0.299094742,-0.706270403,-1.339997287,0.872411787,1.579598557,1.404171915,1.687190868,2.838884679,2.982166064,2.162809413
-1.666461648,-1.874372567,NA,NA,NA,-1.680937268,-1.820053304,-2.051373765,-2.091148693,-2.046640421,-0.491331024,-1.198107321,-1.066944793,-0.964510511,-0.537855686,-0.758609149,-0.239419497,-0.784521569,-1.19169723,-1.240461614,1.078862665,2.037588202,1.918745088,3.23738795,3.069664886,3.140595427,1.516418538
0.214893856,-0.952375079,-1.18871997,-0.875517231,-1.826629738,-1.314154937,-1.483018317,-1.006519529,-1.309328863,-0.902250512,-1.154296037,-1.053717411,-1.40060218,-1.042513023,0.182036395,-0.784144241,-0.264954589,-0.22509416,-0.409877401,-0.944068611,0.769534607,1.345476843,1.670817574,2.34615395,1.912885261,3.010362956,2.272004658
-0.974583943,-0.767457363,-2.056269674,-0.842602608,-0.431145036,-0.404097063,-0.613602427,-0.944458561,0.185691512,-0.617797122,-1.606808241,-0.354226523,-0.960029589,-0.021094039,-0.817963605,-1.014264024,-0.717466793,-1.092643864,-0.862389605,-0.13354641,-0.036614553,-0.691997862,0.918745088,0.986751149,-1.346981866,1.773579442,1.57677904
-0.430183689,-2.273683123,-2.910418796,NA,-2.112457561,-2.530050871,-1.725549307,-2.351148706,-1.65395804,-1.276026035,-0.875994863,-1.175954167,-1.407234894,-1.363821156,-1.247021564,-1.742882265,-2.893543879,-1.7281527,-1.697923049,-2.639772229,-1.216339511,0.164346398,1.15739008,2.650450332,3.446218398,3.85040653,2.371867488
-1.444069226,-0.781263163,-1.525754957,-0.856408408,-1.222558414,-1.195510441,-0.7269439,-0.472837533,-0.605721866,-0.146176095,-0.39822162,-0.182165777,-1.54499209,-0.549473012,-0.402926106,-1.443107323,-0.438490844,-0.076702321,-1.876195405,NA,0.587009568,0.879158839,0.819209414,0.365262773,1.031529757,2.304094159,1.180819974
-0.584931762,-0.715674821,-0.412860901,-1.205857565,-0.741932573,-0.907529678,-0.998390546,-0.904748851,-0.77145907,-0.858195332,-0.917595779,-0.314516813,-0.064366249,-0.436578955,-0.543788642,-1.088012364,-0.064780207,-0.818468901,-0.588214642,-0.743894229,0.459952832,0.904105196,0.951911952,1.167816708,1.512155598,1.337261023,1.886148667
-1.353871418,-1.658643876,-2.894988767,-1.733789121,-1.269864129,-2.242816156,-1.45232152,-1.198215153,-1.237990081,-1.19348181,-1.123599239,-1.023020614,-1.007335304,-1.459275203,-0.964804994,-1.753447444,-1.123226479,-2.931362957,-0.753576118,-1.164910581,-1.000864528,0.416815625,0.134473779,1.054922652,0.399261542,0.809329467,0.36957715
-0.99661025,-2.596838592,-2.177831654,-1.186557009,-0.301168249,-1.917976465,-1.164007705,-1.025378556,-1.74322539,-0.113754617,-0.950762643,-1.5606774,-0.916960867,-1.201549708,-1.402926106,-0.843645253,-1.213424288,-0.699632672,-0.691770834,-1.25510839,-1.743139033,-0.035952263,-1.125649032,-0.035275157,0.309063733,0.719131658,-0.428139409
NA,NA,NA,NA,NA,NA,-1.279484923,-2.440416056,-2.32818789,-2.698717118,NA,-2.435146518,-2.419461208,-1.616587208,-1.955467129,NA,NA,NA,NA,-2.477500811,-2.380568954,0.06358341,-0.540686531,1.227759249,-0.105973766,1.751553136,1.025305889
-1.333037914,-1.710873835,-2.584648646,-1.593374002,-1.544486509,-1.932476035,-2.463909494,-1.887875033,-1.705257539,-1.298179188,-0.550224713,-1.449646088,-2.018923278,-2.0234042,-1.654464873,-2.180072917,-1.175456438,-1.036060336,-1.291232904,-2.076962882,-0.980031024,-0.442769256,-0.140148601,0.628297178,0.709601663,-0.75479953,0.17991727
